#{"t_start": 1765095606.625736, "env_id": "intersection-v0"}
r,l,t
9.0,9,1092.162919
9.0,9,1092.490326
9.0,9,1092.696154
8.0,8,1092.916828
0.0,5,1093.088595
9.0,9,1093.298358
-1.299552,4,1093.373556
9.0,9,1093.685295
-1.0,5,1093.852082
0.0,5,1094.056848
0.0,6,1094.215456
0.0,6,1094.376165
0.0,6,1094.529626
0.0,6,1094.699455
9.0,9,1094.951012
9.0,9,1095.228558
-1.0,5,1109.680712
-1.746906,6,1109.841503
0.0,6,1110.027323
-1.0,5,1110.201001
0.0,6,1110.446205
0.0,6,1110.596255
-1.0,5,1110.785115
9.0,9,1111.082156
9.0,9,1111.361917
10.0,10,1111.75208
0.0,6,1111.910461
0.0,6,1112.127875
10.0,10,1112.444458
10.0,10,1112.756128
-2.0,4,1112.871228
9.0,9,1113.118535
9.0,9,1113.343975
-1.0,5,1113.549092
0.0,6,1113.808158
0.0,6,1114.009815
9.0,9,1114.227674
9.0,9,1114.498593
10.0,10,1114.808528
0.0,6,1114.941124
-1.0,5,1115.063527
0.0,6,1115.243866
-0.841249,5,1115.381708
9.0,9,1115.717848
-1.0,5,1115.849542
9.0,9,1116.203584
9.0,9,1116.555553
0.0,6,1116.772235
11.0,11,1117.05433
-1.0,4,1117.195062
9.0,9,1117.425662
0.0,6,1117.68611
9.0,9,1117.892728
-0.299923,5,1117.986626
9.0,9,1118.234894
-1.0,5,1118.510204
9.0,9,1118.71082
0.0,5,1118.902072
9.0,9,1119.149743
0.0,6,1119.271074
0.0,6,1119.496399
9.0,9,1119.804376
9.0,9,1120.087452
-0.299923,5,1120.271963
8.0,8,1120.545114
-1.0,5,1120.697172
0.0,6,1120.941196
10.0,10,1121.175889
-1.366575,6,1121.378852
10.0,10,1121.62726
11.0,11,1122.145245
-2.0,4,1122.319469
-1.0,5,1122.488959
9.0,9,1122.686749
-0.299923,5,1122.854077
0.0,6,1122.999405
1.420002,7,1123.18691
9.0,9,1123.448686
-1.0,5,1123.634632
9.0,9,1123.950523
-1.0,5,1124.107251
0.0,6,1124.272492
0.0,6,1124.435867
10.0,10,1124.86947
-1.0,5,1125.106361
9.0,9,1125.34091
8.0,8,1125.669848
8.0,8,1125.918922
0.0,6,1140.236969
0.0,6,1140.351645
-1.0,5,1140.552913
0.0,5,1140.701383
0.0,6,1140.858577
10.0,10,1141.082822
10.0,10,1141.34367
0.0,6,1141.542453
-1.0,5,1141.70971
9.0,9,1142.005437
9.0,9,1142.264998
9.0,9,1142.495038
9.0,9,1142.685376
10.0,10,1142.977334
11.0,11,1143.440273
9.0,9,1143.852441
10.0,10,1144.105876
-2.0,4,1144.29731
9.0,9,1144.547963
-1.0,5,1144.692534
0.0,6,1144.857156
9.0,9,1145.280313
0.0,6,1145.492875
10.0,10,1145.811268
1.0,7,1146.066334
10.0,10,1146.318805
0.0,6,1146.482402
-1.0,5,1146.653858
10.0,10,1146.884982
0.0,6,1147.143278
8.0,8,1147.328006
-0.299923,5,1147.514131
9.0,9,1147.859634
9.0,9,1148.128687
10.0,10,1148.547239
8.0,8,1148.77986
-0.841249,5,1148.84894
0.0,6,1149.05483
10.0,10,1149.276394
1.0,7,1149.534827
9.0,9,1149.710267
9.0,9,1149.992896
8.0,8,1150.251631
0.0,6,1150.495566
-0.299923,5,1150.651478
-0.841249,5,1150.795546
9.0,9,1151.062383
-1.0,5,1151.175815
0.0,6,1151.295624
0.0,6,1151.458589
-2.0,4,1151.575644
2.0,7,1151.748985
0.700013,6,1151.92587
0.0,6,1152.08846
10.0,10,1152.464066
0.0,6,1152.723315
10.0,10,1152.954384
0.0,6,1153.129033
10.0,10,1153.532963
-2.0,4,1153.647704
10.0,10,1153.857829
-5.0,1,1153.929714
-1.0,5,1154.061321
0.0,5,1154.237026
10.0,10,1154.629365
0.0,6,1154.782651
0.0,6,1154.990485
9.0,9,1155.12454
10.0,10,1155.427216
-1.0,5,1155.56941
0.0,6,1169.9466
9.0,9,1170.189744
9.0,9,1170.456364
0.0,6,1170.617615
-0.299923,5,1170.743546
10.0,10,1170.942154
9.0,9,1171.243494
9.0,9,1171.443427
-1.299552,4,1171.640607
9.0,9,1171.951788
-0.841249,5,1172.080307
9.0,9,1172.269421
9.0,9,1172.583966
5.0,6,1172.733325
0.0,5,1172.896177
0.0,5,1173.096027
0.0,6,1173.312677
9.0,9,1173.503183
9.0,9,1173.902317
9.0,9,1174.06644
10.0,10,1174.392131
-2.751141,6,1174.576878
-1.0,5,1174.71915
-1.0,5,1174.878035
9.0,9,1175.104012
2.0,8,1175.457715
0.0,6,1175.677085
-1.0,5,1175.812472
10.0,10,1176.170846
10.0,10,1176.389922
10.0,10,1176.629787
9.0,9,1176.945219
10.0,10,1177.302086
0.0,6,1177.455949
9.0,9,1177.765097
10.0,10,1178.124234
0.0,6,1178.282396
9.0,9,1178.546637
0.0,6,1178.758624
9.0,9,1179.018802
9.0,9,1179.360469
9.0,9,1179.790105
9.0,9,1180.03595
-1.0,5,1180.179457
0.0,5,1180.363313
9.0,9,1180.645975
1.0,7,1180.895019
9.0,9,1181.113022
0.0,6,1181.242749
0.0,6,1181.557531
-1.0,5,1181.722997
-1.0,5,1181.897017
11.0,11,1182.193443
1.0,7,1182.386365
10.0,10,1182.600058
9.0,9,1182.843102
1.0,7,1183.023868
-2.29738,3,1183.115762
9.0,9,1183.514741
0.158681,6,1183.718763
8.0,8,1183.92763
-1.0,5,1184.066315
0.0,6,1184.255625
-1.0,5,1184.431627
-1.0,5,1184.613383
10.0,10,1184.918671
8.617423,10,1185.234345
8.681208,10,1185.641398
0.0,6,1185.908052
9.0,9,1200.422795
10.0,10,1200.664151
-1.0,5,1200.883851
0.0,5,1201.094153
0.0,6,1201.266519
9.0,9,1201.474833
8.54087,12,1201.918705
10.0,10,1202.288384
-1.0,5,1202.458759
10.0,10,1202.829238
-2.0,4,1202.93303
-0.841249,5,1203.054775
9.0,9,1203.261084
10.0,10,1203.507431
-1.0,4,1203.673857
-1.57953,4,1203.766473
-1.0,5,1203.93053
10.0,10,1204.288472
-1.0,5,1204.436051
0.0,6,1204.600012
0.0,6,1204.742147
9.0,9,1204.962925
0.0,6,1205.16199
-1.0,5,1205.371782
1.0,7,1205.546606
9.0,9,1205.831269
1.0,7,1206.042448
-1.0,5,1206.204439
9.0,9,1206.45566
10.0,10,1206.686269
0.0,6,1206.903917
-1.0,5,1207.048444
-1.0,4,1207.181133
9.0,9,1207.428307
0.158681,6,1207.620394
9.0,9,1207.841852
9.0,9,1208.121026
9.0,9,1208.408937
10.0,10,1208.615091
0.0,6,1208.878488
9.0,9,1209.18018
9.0,9,1209.494468
9.0,9,1209.663256
10.0,10,1209.962462
8.0,8,1210.112896
10.0,10,1210.35114
-1.0,5,1210.497824
9.0,9,1210.727116
-1.0,5,1210.82847
-1.0,5,1211.028854
-1.0,5,1211.195262
9.0,9,1211.55468
0.0,5,1211.698241
10.0,10,1212.019934
10.0,10,1212.233484
0.0,6,1212.442122
-2.0,3,1212.541676
-0.841249,5,1212.774594
0.0,6,1213.006107
8.0,8,1213.256714
-1.0,5,1213.453944
0.0,6,1213.619309
0.0,6,1213.854925
-2.0,4,1213.986975
9.0,9,1214.197462
0.0,6,1214.470059
0.0,6,1214.65334
0.158681,6,1214.802499
9.0,9,1215.133139
9.0,9,1215.488958
10.0,10,1215.780777
0.0,6,1230.2985
0.0,6,1230.473446
9.0,9,1230.855595
10.0,10,1231.015982
0.0,5,1231.137686
-0.57992,5,1231.276367
9.0,9,1231.455555
-1.0,5,1231.630829
9.0,9,1231.898344
-1.0,5,1232.032347
0.0,6,1232.125429
10.0,10,1232.460198
10.0,10,1232.732559
0.0,6,1232.94094
9.0,9,1233.215828
9.0,9,1233.523754
0.700013,6,1233.675594
0.0,6,1233.835364
9.0,9,1234.079679
0.0,5,1234.205627
9.0,9,1234.567239
10.0,10,1234.806171
-0.841249,5,1234.980214
-1.0,5,1235.154583
0.0,6,1235.347453
-3.0,3,1235.422923
9.0,9,1235.648367
9.0,9,1235.870461
10.0,10,1236.153116
0.0,6,1236.367226
9.0,9,1236.61822
9.0,9,1236.864818
8.0,8,1237.100413
10.0,10,1237.524118
9.0,9,1237.829073
-1.0,4,1237.914343
0.0,5,1238.089412
10.0,10,1238.383599
9.0,9,1238.622055
10.0,10,1239.001576
9.0,9,1239.388176
9.0,9,1239.725212
1.0,7,1239.984278
9.0,9,1240.340133
-2.0,4,1240.482674
0.0,6,1240.673223
9.0,9,1240.968057
0.0,6,1241.155327
9.0,9,1241.617654
10.0,10,1241.858382
9.0,9,1242.135249
9.0,9,1242.563165
1.0,7,1242.759199
9.0,9,1243.062273
-0.57992,5,1243.251074
0.0,6,1243.465681
9.0,9,1243.647348
8.0,8,1243.917598
1.0,7,1244.15507
9.0,9,1244.385429
9.0,9,1244.586765
9.0,9,1244.894964
0.700013,6,1245.048
10.0,10,1245.274936
0.0,6,1245.552769
0.0,6,1245.727561
9.0,9,1245.932856
9.0,9,1260.447236
0.0,6,1260.684629
8.0,8,1260.940695
-1.0,5,1261.078369
10.0,10,1261.375978
9.0,9,1261.782947
0.0,5,1261.938047
9.0,9,1262.365835
11.0,11,1262.790086
9.0,9,1263.038359
0.0,5,1263.151552
9.0,9,1263.422427
-1.0,5,1263.665459
0.0,6,1263.786705
9.0,9,1264.144259
3.0,9,1264.356829
9.0,9,1264.76189
-2.0,4,1264.899189
8.0,8,1265.069826
10.0,10,1265.439536
8.0,8,1265.601558
10.0,10,1265.946982
9.0,9,1266.149211
0.0,6,1266.441389
9.0,9,1266.681815
9.0,9,1266.985863
0.0,6,1267.153734
-1.0,5,1267.276485
9.0,9,1267.392846
-1.0,5,1267.589531
8.0,8,1267.775383
-0.299923,5,1267.931144
9.0,9,1268.270552
10.0,10,1268.581685
0.0,6,1268.78136
10.0,10,1269.247203
8.0,8,1269.482401
1.0,7,1269.746751
9.0,9,1269.971846
-2.0,4,1270.124753
10.0,10,1270.473856
7.616072,9,1270.754451
10.0,10,1271.04027
9.0,9,1271.380615
9.0,9,1271.716769
0.0,6,1271.908198
9.0,9,1272.238984
0.0,6,1272.37605
9.0,9,1272.665012
0.158681,6,1272.853304
-2.0,4,1272.976498
8.0,8,1273.287747
0.0,6,1273.42996
9.0,9,1273.781788
-1.0,5,1273.885762
0.0,6,1274.162694
0.0,6,1274.296259
-2.0,4,1274.401374
9.0,9,1274.687989
0.0,6,1274.826496
1.0,6,1275.007454
10.0,10,1275.339489
0.420014,6,1275.507835
9.0,9,1275.70166
0.0,6,1275.85912
9.0,9,1276.19727
10.0,10,1276.353465
10.0,10,1290.71847
9.0,9,1291.056681
9.0,9,1291.451873
-2.0,4,1291.576972
-1.0,5,1291.754251
1.0,7,1291.894281
1.0,7,1292.112152
10.0,10,1292.431885
9.0,9,1292.728871
0.0,6,1292.913213
-2.0,4,1293.085374
0.0,6,1293.423676
-1.0,5,1293.599298
-1.0,5,1293.796859
-1.0,5,1293.980878
9.0,9,1294.212552
0.0,5,1294.349309
8.0,8,1294.535238
0.0,5,1294.688794
9.0,9,1294.913899
-0.841249,5,1295.048389
9.0,9,1295.279678
9.0,9,1295.528171
-1.0,5,1295.730383
9.0,9,1296.050044
9.0,9,1296.353868
2.0,8,1296.695166
10.0,10,1297.007636
10.0,10,1297.225532
9.0,9,1297.493319
0.0,6,1297.6565
10.0,10,1297.881357
0.0,5,1297.997314
9.0,9,1298.251204
-1.0,5,1298.377695
0.0,6,1298.52084
-1.299552,4,1298.67706
0.0,6,1298.832008
9.0,9,1299.101972
-1.0,5,1299.204481
10.0,10,1299.483969
9.0,9,1299.883851
11.0,11,1300.292366
-2.0,4,1300.414373
0.0,6,1300.577987
10.0,10,1300.920693
-2.0,4,1301.100242
10.0,10,1301.349527
-2.0,4,1301.504785
0.0,6,1301.696986
2.0,8,1301.894292
-1.0,5,1302.063781
-3.0,3,1302.161463
9.0,9,1302.476725
10.0,10,1302.779875
-0.299923,5,1302.938052
10.0,10,1303.230403
9.0,9,1303.426597
-1.0,5,1303.588196
9.0,9,1303.913914
-1.0,5,1304.071107
9.0,9,1304.239922
0.0,6,1304.419567
9.0,9,1304.617673
-0.841249,5,1304.783056
-1.0,5,1304.957169
10.0,10,1305.149571
9.0,9,1305.386787
9.0,9,1305.574986
1.0,7,1305.795229
0.0,6,1305.892249
0.0,6,1320.38386
10.0,10,1320.620902
8.0,8,1320.857784
9.0,9,1321.111883
3.0,9,1321.515124
0.0,6,1321.698726
-1.0,5,1321.864214
9.0,9,1322.180787
-1.299552,4,1322.34679
0.0,6,1322.541281
-2.0,4,1322.641591
10.0,10,1323.033942
10.0,10,1323.367414
9.0,9,1323.695891
0.0,6,1323.899804
-2.0,4,1324.089907
0.0,6,1324.202313
8.0,8,1324.41425
-0.841249,5,1324.561457
10.0,10,1324.844775
9.0,9,1325.126167
9.0,9,1325.472728
9.0,9,1325.662519
9.0,9,1325.972583
0.0,6,1326.213899
10.0,10,1326.43729
-1.0,5,1326.571266
10.0,10,1326.797804
-1.0,4,1326.986701
0.0,5,1327.139583
9.0,9,1327.481676
9.0,9,1327.869959
-1.0,5,1328.008071
9.0,9,1328.238046
0.420014,6,1328.441366
10.0,10,1328.710789
9.0,9,1329.082113
9.0,9,1329.289859
0.0,6,1329.449534
10.0,10,1329.704848
0.0,5,1329.81749
10.0,10,1330.138042
9.0,9,1330.35807
9.0,9,1330.659822
10.0,10,1330.992371
0.0,6,1331.170673
0.0,6,1331.300178
0.0,5,1331.423826
9.0,9,1331.668778
0.0,5,1331.877671
-2.0,4,1332.03528
10.0,10,1332.27135
9.0,9,1332.531442
8.0,8,1332.7942
-1.0,5,1333.037097
-1.84084,4,1333.139587
-1.0,5,1333.308778
0.0,5,1333.438668
9.0,9,1333.746012
0.0,6,1333.971539
9.0,9,1334.268139
9.0,9,1334.553736
2.0,8,1334.873726
1.0,7,1335.161715
9.0,9,1335.527608
10.0,10,1335.855903
-5.0,1,1335.903133
9.0,9,1336.185101
10.0,10,1336.498081
0.0,6,1350.900525
9.0,9,1351.240283
0.0,6,1351.501727
9.0,9,1351.701247
9.0,9,1351.968355
-2.0,4,1352.125991
6.552816,9,1352.385689
9.0,9,1352.664765
10.0,10,1353.008321
9.0,9,1353.247905
0.0,6,1353.413576
-1.0,5,1353.550905
8.0,8,1353.781257
-1.0,5,1353.922567
10.0,10,1354.255388
-1.0,5,1354.471656
-1.0,5,1354.560389
-5.0,1,1354.598383
0.0,6,1354.859613
11.0,11,1355.176902
0.0,6,1355.358049
0.0,6,1355.592069
8.0,8,1355.869965
9.0,9,1356.160717
-1.0,5,1356.282443
0.0,6,1356.424509
-1.0,5,1356.583605
-1.0,5,1356.708175
9.0,9,1357.121333
10.0,10,1357.379298
0.0,6,1357.615898
-1.84084,4,1357.778648
0.0,6,1357.948723
0.0,5,1358.073868
-1.0,5,1358.219458
-1.0,5,1358.437285
0.0,6,1358.625252
9.0,9,1358.819656
-1.0,5,1358.976378
0.0,6,1359.112252
9.0,9,1359.417404
3.0,9,1359.682349
9.0,9,1359.922891
-1.0,5,1360.066413
8.615645,10,1360.299026
9.0,9,1360.660807
-1.0,5,1360.830334
0.0,6,1361.000372
-1.0,5,1361.218612
10.0,10,1361.451899
10.0,10,1361.788843
0.0,6,1361.959299
0.158681,6,1362.157524
10.0,10,1362.40681
1.0,7,1362.683148
10.0,10,1362.985681
9.0,9,1363.310731
9.0,9,1363.628354
-2.0,4,1363.740424
9.0,9,1364.023687
0.0,6,1364.248955
9.0,9,1364.539775
10.0,10,1364.830977
9.0,9,1365.112655
0.0,6,1365.230113
-1.0,5,1365.349438
0.0,6,1365.611867
-1.0,5,1365.816675
-4.0,2,1365.910374
9.0,9,1366.161015
9.0,9,1366.406314
9.0,9,1366.718344
0.0,5,1366.861414
9.0,9,1381.361741
1.0,7,1381.593064
4.0,5,1381.766372
10.0,10,1382.14508
9.0,9,1382.386975
7.538649,11,1382.660114
7.549949,10,1382.91996
-1.0,5,1383.08357
-1.0,5,1383.28917
0.0,6,1383.467333
9.0,9,1383.788946
-0.299923,5,1383.942718
10.0,10,1384.16971
9.0,9,1384.36762
-1.0,5,1384.519175
9.0,9,1384.826217
0.0,6,1384.97313
9.0,9,1385.22197
-1.372771,6,1385.395359
9.0,9,1385.643564
11.0,11,1386.040857
-1.0,5,1386.206925
10.0,10,1386.690814
10.0,10,1387.069962
0.0,6,1387.336158
0.0,6,1387.465674
-1.0,5,1387.602221
0.0,6,1387.749854
3.0,9,1388.046029
0.420014,6,1388.195156
9.0,9,1388.383942
0.0,6,1388.612256
10.0,10,1389.049076
9.0,9,1389.319539
0.0,6,1389.53213
10.0,10,1389.855413
0.0,6,1390.083432
1.0,7,1390.246226
0.0,6,1390.438516
9.0,9,1390.752265
9.0,9,1391.006659
0.0,6,1391.203093
-0.299923,5,1391.413305
9.0,9,1391.714425
0.0,5,1391.883061
9.0,9,1392.13928
-5.0,1,1392.199086
0.0,6,1392.501454
9.0,9,1392.833221
0.0,6,1393.046419
9.0,9,1393.334247
-1.0,5,1393.474239
9.0,9,1393.759833
0.700013,6,1393.924092
9.0,9,1394.126639
0.0,6,1394.335681
10.0,10,1394.710695
9.0,9,1395.067397
9.0,9,1395.36347
8.0,8,1395.627624
-5.0,1,1395.673787
-0.299923,5,1395.818954
9.0,9,1396.2048
-1.0,5,1396.385168
-0.299923,5,1396.510065
0.0,6,1396.670681
-1.0,5,1396.864413
0.0,5,1396.99945
9.0,9,1397.491419
9.0,9,1397.70817
-1.0,5,1411.979382
10.0,10,1412.44382
0.0,6,1412.606308
9.0,9,1413.126699
0.0,6,1413.360809
-1.0,5,1413.551311
-1.0,5,1413.756387
0.0,6,1414.080912
0.0,6,1414.230163
-1.0,5,1414.43343
11.0,11,1414.74608
9.0,9,1415.006096
10.0,10,1415.362061
9.0,9,1415.696169
-1.0,5,1415.864125
9.0,9,1416.138777
10.0,10,1416.354355
8.0,8,1416.696406
0.158681,6,1416.855577
10.0,10,1417.331133
10.0,10,1417.662677
0.700013,6,1417.81174
10.0,10,1417.999612
10.0,10,1418.505996
9.0,9,1418.76899
10.0,10,1419.132182
9.0,9,1419.366485
0.0,6,1419.496404
9.0,9,1419.757917
0.0,6,1419.999958
-2.0,4,1420.152112
8.0,8,1420.362772
9.0,9,1420.636497
8.0,8,1420.878626
9.0,9,1421.18344
8.0,8,1421.438262
0.0,6,1421.602913
10.0,10,1422.07998
1.0,6,1422.239856
-0.57992,5,1422.412555
-2.0,4,1422.583977
1.0,7,1422.753117
10.0,10,1423.088339
-1.0,5,1423.272493
-1.0,5,1423.447927
9.0,9,1423.738799
0.0,6,1423.971158
0.0,6,1424.255762
0.0,6,1424.435178
-1.0,4,1424.576042
9.0,9,1424.891206
0.0,6,1425.054952
10.0,10,1425.416577
0.0,6,1425.635032
9.0,9,1425.912346
10.0,10,1426.09131
2.0,8,1426.455004
9.0,9,1426.805687
8.0,8,1427.028156
0.0,5,1427.164263
9.0,9,1427.446324
0.0,5,1427.632334
-0.841249,5,1427.748853
-2.0,4,1427.966818
-4.0,2,1428.046828
10.0,10,1428.376844
0.0,6,1428.649815
0.0,5,1428.76409
-1.0,4,1428.881192
-0.299923,5,1428.999141
9.0,9,1429.253986
-5.0,1,1429.327562
1.700002,7,1443.839171
0.0,5,1443.988508
-1.0,5,1444.221397
-1.0,4,1444.306805
0.0,6,1444.531939
8.0,8,1444.742087
10.0,10,1445.173354
10.0,10,1445.493513
0.0,6,1445.702743
9.0,9,1445.897247
-1.0,5,1446.01641
9.0,9,1446.243764
0.0,6,1446.436072
-2.0,4,1446.542068
9.0,9,1446.85496
-1.0,5,1446.959539
9.0,9,1447.256835
10.0,10,1447.570256
0.0,6,1447.752879
-3.284669,2,1447.850766
9.0,9,1448.093135
-1.0,5,1448.258892
10.0,10,1448.518568
9.0,9,1448.892113
1.0,7,1449.13978
0.700013,6,1449.301598
9.0,9,1449.511896
0.0,6,1449.644314
0.0,6,1449.832087
0.700013,6,1450.046484
0.700013,6,1450.184779
10.0,10,1450.451099
9.0,9,1450.812222
0.0,6,1451.017247
8.0,8,1451.263217
-2.0,4,1451.408753
-1.57953,4,1451.581631
-1.0,5,1451.820862
10.0,10,1452.122248
10.0,10,1452.439149
9.0,9,1452.832015
-1.0,5,1453.050015
-1.84084,4,1453.210819
0.0,6,1453.418822
10.0,10,1453.692996
9.0,9,1453.987166
9.0,9,1454.425364
-1.0,5,1454.586665
-1.0,5,1454.741969
-1.0,5,1454.876254
0.0,6,1455.156373
-1.0,5,1455.369496
8.0,8,1455.580949
10.0,10,1455.883004
-1.299552,4,1456.043086
1.0,6,1456.229105
0.0,6,1456.443751
9.0,9,1456.605623
9.0,9,1456.833475
9.0,9,1457.209632
8.0,8,1457.459848
0.0,6,1457.636244
9.0,9,1457.966246
10.0,10,1458.502538
1.0,7,1458.707044
8.0,8,1458.885416
9.0,9,1459.150979
0.0,6,1459.318038
9.0,9,1459.51802
0.0,6,1459.710732
-1.0,4,1459.869782
0.0,6,1460.031442
0.0,6,1474.194687
9.0,9,1474.390863
-0.299923,5,1474.619258
10.0,10,1474.835412
9.0,9,1475.130484
9.0,9,1475.440586
-1.0,5,1475.570827
10.0,10,1475.892877
0.0,6,1476.058425
0.158681,6,1476.293918
-1.0,5,1476.515183
9.0,9,1476.914081
9.0,9,1477.225245
9.0,9,1477.443053
-0.299923,5,1477.665984
0.0,6,1477.855938
0.0,6,1478.011976
9.0,9,1478.260116
-1.0,5,1478.412666
0.0,6,1478.587797
0.158681,6,1478.774122
10.0,10,1478.964211
0.0,6,1479.078535
-1.0,4,1479.183085
-1.0,5,1479.349706
9.0,9,1479.662351
0.0,6,1479.863154
-1.57953,4,1479.978244
9.0,9,1480.321838
0.0,6,1480.496189
-2.0,4,1480.616468
9.0,9,1480.820574
-1.0,4,1480.903937
0.0,6,1481.089748
9.0,9,1481.356768
0.0,6,1481.611194
9.0,9,1481.818042
-1.0,5,1481.987661
10.0,10,1482.400892
1.0,7,1482.581606
0.0,6,1482.811912
9.0,9,1483.14177
0.158681,6,1483.370721
8.0,8,1483.612998
-1.0,4,1483.787977
-1.0,4,1483.888531
10.0,10,1484.113716
9.0,9,1484.302815
10.0,10,1484.526358
9.0,9,1484.85751
10.0,10,1485.159392
-1.0,5,1485.357635
-2.0,4,1485.465221
-4.0,2,1485.561478
9.0,9,1485.817008
10.0,10,1486.177975
9.0,9,1486.343878
0.0,6,1486.574526
0.0,6,1486.687119
10.0,10,1486.896345
1.0,7,1487.076761
9.0,9,1487.21268
0.0,6,1487.418212
9.0,9,1487.627592
-1.0,5,1487.786058
10.0,10,1488.079765
9.0,9,1488.478319
-1.299552,4,1488.579903
9.0,9,1488.952813
0.0,6,1489.078352
3.0,8,1489.319026
-1.0,5,1489.420562
-0.299923,5,1489.601973
9.0,9,1504.145973
10.0,10,1504.420595
0.0,6,1504.574092
10.0,10,1504.890007
9.0,9,1505.104133
9.0,9,1505.45706
0.0,6,1505.66735
-0.841249,5,1505.947631
8.0,8,1506.093226
-1.0,5,1506.260499
-0.299923,5,1506.385952
0.0,6,1506.660537
0.0,6,1506.8457
9.0,9,1507.080132
9.0,9,1507.46905
9.0,9,1507.813386
-5.0,1,1507.872886
9.0,9,1508.12811
-1.0,5,1508.303961
9.0,9,1508.732449
10.0,10,1509.020612
9.0,9,1509.282444
8.0,8,1509.552549
-1.0,5,1509.698429
9.0,9,1510.141535
0.0,5,1510.327606
9.0,9,1510.61062
0.0,6,1510.764753
9.0,9,1510.960856
-0.57992,5,1511.178168
0.0,6,1511.375119
9.0,9,1511.664867
0.0,6,1511.857658
0.0,6,1512.102601
-1.0,5,1512.270583
-5.0,1,1512.327692
-0.57992,5,1512.574311
0.0,6,1512.716988
-5.0,1,1512.787711
9.0,9,1513.031177
0.0,6,1513.233164
10.0,10,1513.595773
-1.0,5,1513.844926
10.0,10,1514.06896
9.0,9,1514.360112
-1.0,5,1514.551865
10.0,10,1514.858486
9.0,9,1515.076076
-1.0,5,1515.232534
10.0,10,1515.585334
-1.0,5,1515.723588
9.0,9,1516.098822
-1.0,5,1516.320933
-1.0,5,1516.442135
0.0,6,1516.682428
9.0,9,1516.875605
-1.0,5,1517.006929
0.0,6,1517.180984
10.0,10,1517.406963
-5.0,1,1517.481704
-0.841249,5,1517.649992
9.0,9,1517.939072
0.0,6,1518.102491
0.0,5,1518.220792
9.0,9,1518.53157
9.0,9,1518.709159
9.0,9,1518.936981
0.0,6,1519.195943
9.0,9,1519.403374
8.0,8,1519.685193
9.0,9,1519.861075
9.0,9,1520.159175
0.0,5,1520.331332
9.0,9,1534.662566
10.0,10,1534.95095
0.0,6,1535.192497
9.0,9,1535.558144
10.0,10,1535.835321
9.0,9,1536.25287
0.0,6,1536.466434
9.0,9,1536.728117
9.0,9,1537.084819
0.0,5,1537.297003
0.0,6,1537.470165
0.0,6,1537.668731
9.0,9,1537.967613
9.0,9,1538.327084
10.0,10,1538.553917
-2.0,4,1538.679617
-1.0,5,1538.848027
9.0,9,1539.090487
0.158681,6,1539.221624
9.0,9,1539.496574
9.0,9,1539.88072
0.0,6,1540.133568
9.0,9,1540.350095
0.0,6,1540.478961
-0.299923,5,1540.655083
0.0,6,1540.918827
9.0,9,1541.189723
0.0,6,1541.437399
-0.57992,5,1541.551126
10.0,10,1541.884165
0.0,6,1542.082934
9.0,9,1542.310623
9.0,9,1542.659537
9.0,9,1542.913697
10.0,10,1543.316951
0.0,6,1543.505862
-1.0,5,1543.677727
9.0,9,1543.952665
-1.0,5,1544.148033
9.0,9,1544.354856
9.0,9,1544.561738
0.0,6,1544.715632
9.0,9,1545.047523
10.0,10,1545.323998
0.700013,6,1545.538215
0.0,5,1545.625219
9.0,9,1545.914644
9.0,9,1546.051135
0.420014,6,1546.193603
10.0,10,1546.486335
1.0,7,1546.685834
0.0,5,1546.882767
8.0,8,1547.110126
-1.0,5,1547.263907
-1.0,5,1547.414737
0.0,6,1547.594102
9.0,9,1547.831842
0.0,6,1548.04663
-0.57992,5,1548.178372
9.0,9,1548.405627
9.0,9,1548.624194
-0.299923,5,1548.793882
9.0,9,1549.06751
-4.0,2,1549.134197
10.0,10,1549.413503
8.0,8,1549.54516
-1.84084,4,1549.683645
-5.0,1,1549.744111
8.0,8,1550.024452
-5.0,1,1550.061287
0.0,6,1550.28871
-1.379585,6,1564.791241
0.0,6,1564.990013
-3.284669,2,1565.037513
0.158681,6,1565.229402
-1.84084,4,1565.348812
-5.0,1,1565.437358
9.0,9,1565.66154
9.0,9,1565.988048
0.0,6,1566.274293
9.0,9,1566.454085
-0.841249,5,1566.628041
8.633113,10,1566.866893
9.0,9,1567.252476
-1.0,5,1567.377185
9.0,9,1567.741868
9.0,9,1567.963758
9.0,9,1568.310575
9.0,9,1568.535435
9.0,9,1568.746284
-1.0,5,1568.922626
-1.0,5,1569.09339
9.0,9,1569.330967
9.0,9,1569.601997
-1.0,5,1569.720123
-2.0,4,1569.905812
10.0,10,1570.151539
9.0,9,1570.427726
0.0,6,1570.604154
11.0,11,1570.87589
1.0,7,1571.067012
10.0,10,1571.398113
0.0,6,1571.526555
0.0,6,1571.768673
9.0,9,1571.931245
0.0,6,1572.225729
10.0,10,1572.502241
0.700013,6,1572.680429
0.0,6,1572.916768
10.0,10,1573.202815
8.0,8,1573.418241
9.0,9,1573.634547
10.0,10,1573.923287
0.0,6,1574.095984
0.0,6,1574.281044
0.0,5,1574.392962
0.0,6,1574.564457
0.0,6,1574.776334
10.0,10,1575.03155
-1.0,5,1575.148621
0.0,6,1575.365394
10.0,10,1575.697237
-2.0,4,1575.867155
0.0,6,1576.077855
9.0,9,1576.344864
-1.299552,4,1576.488758
10.0,10,1576.769108
9.0,9,1577.084798
