#{"t_start": 1765075165.574441, "env_id": "highway-v0"}
r,l,t
55.304506,80,2308.079928
58.436725,80,2315.257551
56.524602,80,2322.242027
57.290198,80,2329.303139
54.988907,80,2336.342641
56.146961,80,2343.40063
58.555965,80,2350.493609
59.449706,80,2357.59787
56.92429,80,2364.684159
57.513246,80,2371.730296
57.446078,80,2378.767765
58.878752,80,2385.917667
57.921891,80,2393.105273
56.887012,80,2400.277207
60.358247,80,2407.449714
56.771719,80,2414.609377
57.460651,80,2421.72751
57.059523,80,2430.767629
55.865538,80,2439.582658
56.506589,80,2447.86338
57.650989,80,2454.981178
58.021419,80,2462.194354
58.683616,80,2469.397956
58.067819,80,2476.55469
58.755336,80,2483.602698
58.690257,80,2490.738511
58.33272,80,2497.853029
58.220347,80,2504.918896
57.997703,80,2512.103288
58.434695,80,2519.220536
54.705025,69,2525.409672
56.426544,80,2532.643513
59.495572,80,2539.771088
59.815524,80,2547.131246
58.843551,80,2554.160036
58.415221,80,2561.296816
59.176315,80,2568.385718
58.758924,80,2575.442952
58.012557,80,2582.548345
59.65453,80,2589.62657
56.964809,80,2596.634282
59.069607,80,2603.729645
6.795797,9,2604.5621
55.067977,80,2612.125208
58.748554,80,2619.247648
58.60227,80,2626.461573
59.378756,80,2635.170433
58.112037,80,2644.123272
59.261677,80,2652.358806
58.951249,80,2659.5663
3.454275,5,2660.019357
59.259662,80,2667.031307
58.95828,80,2674.168943
57.91104,80,2681.296333
58.592999,80,2688.544032
58.259603,80,2695.703492
58.392999,80,2702.876386
6.533541,9,2703.67341
56.644056,80,2710.683841
58.792999,80,2717.781656
56.99922,80,2724.778421
58.659666,80,2731.906834
59.610556,80,2738.994238
60.081791,80,2746.178855
58.43168,80,2753.399448
59.352988,80,2760.515889
59.048133,80,2767.5969
58.1122,80,2774.691005
10.970749,16,2776.120941
56.753204,80,2783.245705
58.724704,80,2790.372036
58.958214,80,2797.925835
58.425307,80,2805.011386
59.837441,80,2812.155691
59.628175,80,2819.283805
59.229353,80,2826.367256
58.718006,80,2834.051164
60.718447,80,2842.980279
58.815221,80,2851.865849
59.681678,80,2859.625445
61.455097,80,2866.952801
59.836846,80,2874.250499
59.694378,80,2881.464704
58.453818,80,2888.701488
57.900477,80,2895.871056
60.405398,80,2903.031032
60.758747,80,2910.22814
58.615221,80,2917.360019
58.309287,80,2924.618992
57.865545,80,2931.767915
49.24583,68,2937.776396
58.897008,80,2944.873805
58.713566,80,2952.056479
36.30411,50,2956.460962
58.312317,80,2963.497011
59.73595,80,2970.564465
59.090054,80,2977.659978
59.10411,80,2984.807527
58.597697,80,2992.243073
58.417626,80,2999.267362
59.042131,80,3006.330066
58.403966,80,3013.39044
58.926326,80,3020.468951
13.170774,18,3022.082599
58.451128,80,3029.181656
7.294208,10,3030.076698
59.722889,80,3037.532523
59.752286,80,3046.186192
58.078197,80,3054.998852
58.691856,80,3062.821635
58.619965,80,3069.968367
58.495949,80,3077.082317
57.916206,80,3084.079182
58.712252,80,3091.174941
16.960321,24,3093.333485
4.864961,8,3094.048166
58.220059,80,3101.226777
58.732211,80,3108.415315
36.932382,51,3112.869976
59.84514,80,3119.984702
16.18452,20,3121.792651
58.837443,80,3128.916226
58.992715,80,3135.948517
7.630697,11,3136.921506
58.637443,80,3143.998186
58.880223,80,3151.040064
58.801494,80,3158.171212
58.637443,80,3165.232361
58.680202,80,3172.910597
5.191312,8,3173.61893
60.039802,80,3180.803466
60.305125,80,3187.839272
58.191213,80,3194.986688
59.77893,80,3202.130024
58.457983,80,3209.295017
58.357724,80,3216.342825
58.99912,80,3223.341558
41.500472,57,3228.506628
58.690328,80,3235.599011
58.443816,80,3243.547067
58.895922,80,3252.327982
58.78385,80,3261.280914
60.471274,80,3268.95573
58.747105,80,3276.101866
59.662367,80,3283.236684
57.785516,80,3290.39499
18.526332,26,3292.756045
58.678392,80,3300.001431
59.237428,80,3307.344493
59.681131,80,3314.700677
52.364625,71,3321.18208
59.409274,80,3328.340418
58.156706,80,3335.510903
57.712252,80,3342.666167
58.903392,80,3349.719681
59.421873,80,3356.843228
58.593921,80,3364.432788
58.382602,80,3371.659061
58.012566,80,3378.859668
58.731292,80,3386.019183
57.199514,80,3393.193705
3.972155,6,3393.735018
59.202059,80,3400.991546
58.30411,80,3408.089401
5.771729,9,3408.900782
62.063758,80,3416.04025
8.437431,13,3417.187358
58.754511,80,3424.478038
58.220171,80,3431.723598
58.902517,80,3438.904137
58.014498,80,3445.943617
58.580766,80,3454.866365
59.080879,80,3463.86078
58.90411,80,3472.178178
10.534753,15,3473.517135
58.398293,80,3480.704726
61.159113,80,3487.926546
59.462997,80,3495.140844
57.688844,80,3502.337494
58.577486,80,3509.515496
59.397931,80,3516.601402
60.534933,80,3523.796484
58.992937,80,3530.846246
4.015294,6,3531.389546
4.783276,7,3532.052855
58.792999,80,3539.296265
58.29302,80,3546.460987
60.081772,80,3554.013553
58.095416,80,3561.234045
56.348351,80,3568.520578
58.659618,80,3575.715986
57.743877,80,3582.830682
58.546935,80,3589.943132
56.511198,80,3597.086971
59.735704,80,3604.148535
55.808201,80,3611.299086
57.691998,80,3618.385163
59.179173,80,3625.484614
60.094753,80,3632.693821
59.750092,80,3639.885011
58.437239,80,3647.075734
56.420761,80,3654.79145
58.002988,80,3663.849806
58.040267,80,3672.687922
57.571973,80,3680.388727
58.884784,80,3687.593912
59.874117,80,3694.69718
58.011375,80,3701.884509
56.417216,80,3709.185672
58.281148,80,3716.387985
57.762607,80,3723.582364
61.03646,80,3730.818618
58.215221,80,3738.561348
59.185381,80,3745.861452
58.239247,80,3753.471868
60.755565,80,3761.025395
57.766287,80,3771.271749
59.526315,80,3781.220606
59.481861,80,3790.227347
58.788203,80,3797.851986
58.801153,80,3807.535606
59.913866,80,3817.361081
57.859638,80,3826.204861
48.180764,63,3832.085439
60.111456,80,3841.136339
59.160475,80,3850.819389
59.970776,80,3860.300572
57.534461,80,3867.799711
58.61514,80,3879.00305
59.182986,80,3891.004509
58.933308,80,3901.275404
58.585105,80,3908.776238
58.437176,80,3918.409993
59.700937,80,3928.098026
60.491876,80,3937.261938
59.037443,80,3944.617979
55.113371,80,3953.86678
58.464388,80,3963.591228
58.268404,80,3973.44871
57.278384,80,3980.904682
59.483423,80,3990.296714
58.913925,80,3999.979388
58.556708,80,4009.182437
58.230841,80,4016.670176
58.698372,80,4026.052816
58.288158,80,4035.901419
58.8902,80,4045.065023
57.570749,80,4052.606987
58.289318,80,4061.999799
59.926305,80,4071.774751
57.100542,80,4081.045263
58.58591,80,4088.687276
59.865257,80,4099.077615
57.963211,80,4111.478712
58.645958,80,4122.740797
40.645362,58,4128.208541
4.999164,7,4128.904447
58.62521,80,4138.43477
58.859666,80,4148.043297
58.194752,80,4157.361219
59.015221,80,4164.879974
6.260176,8,4165.645303
59.570777,80,4175.435929
9.57396,14,4177.091555
59.432131,80,4186.727218
56.666566,80,4195.080219
59.425211,80,4202.878553
57.61443,80,4213.287465
58.237431,80,4222.810825
58.901902,80,4231.330042
58.601019,80,4239.392889
58.845834,80,4249.327932
58.365843,80,4259.326898
57.931294,80,4267.855186
51.593539,71,4274.951814
58.289441,80,4284.994978
59.570777,80,4294.927302
58.806212,80,4303.505364
10.037431,15,4304.922254
56.357213,80,4312.988568
57.50411,80,4323.088547
59.09191,80,4335.466124
59.143401,80,4346.102843
57.787674,80,4355.717533
59.199555,80,4365.401237
58.579229,80,4374.966696
58.014489,80,4382.834949
58.259347,80,4391.408951
59.037443,80,4401.297916
57.306928,80,4410.949756
57.304098,80,4418.601058
59.225375,80,4427.163296
58.820257,80,4436.90641
60.980233,80,4447.286645
21.088386,31,4450.375051
59.512562,80,4457.953431
59.434688,80,4467.44359
57.548547,80,4477.127907
59.170777,80,4486.159347
58.192254,80,4493.756187
59.036705,80,4503.14404
58.823375,80,4512.782141
58.992971,80,4521.834157
58.121049,80,4529.347532
58.770777,80,4538.693167
59.036725,80,4548.699107
56.904098,80,4560.178115
59.477503,80,4570.320613
58.501526,80,4580.881341
58.90411,80,4590.635669
59.291877,80,4599.035071
58.891877,80,4606.821425
57.148527,80,4616.45032
59.858996,80,4626.227087
58.256035,80,4634.776512
59.037443,80,4642.603402
59.100477,80,4652.448169
58.930164,80,4662.172532
61.417185,80,4670.849449
58.992998,80,4679.323037
59.991674,80,4688.969191
57.326332,80,4698.75601
60.770761,80,4707.177388
60.370777,80,4714.947168
58.770777,80,4724.732121
55.763251,80,4734.363924
9.792269,14,4736.080831
4.497865,7,4737.005793
10.689716,15,4738.802976
58.61508,80,4746.366887
57.945668,80,4755.268182
58.660928,80,4764.930595
6.789366,10,4766.14002
58.415219,80,4776.33638
57.692983,80,4786.120138
58.90411,80,4797.90862
58.30411,80,4808.010462
59.011628,80,4816.651707
59.148156,80,4824.148234
58.378839,80,4833.883332
59.645894,80,4843.653477
58.979229,80,4852.522724
57.437337,80,4860.070645
61.03736,80,4869.507561
59.970777,80,4878.809995
61.611725,80,4887.573
57.690056,80,4895.067636
58.924717,80,4904.391858
58.03732,80,4914.515404
58.392269,80,4923.285335
56.903392,80,4930.756296
57.435341,80,4939.816517
58.748554,80,4949.250143
58.658073,80,4958.23203
58.904109,80,4965.777704
58.80145,80,4974.918494
59.170043,80,4984.73769
58.046784,80,4994.238792
59.525382,80,5002.894814
58.826873,80,5014.355179
17.037443,24,5017.94011
59.921967,80,5029.214039
58.191406,80,5037.503132
58.592998,80,5045.466721
58.13583,80,5055.167051
21.864432,31,5058.948986
58.02521,80,5068.787646
59.154609,80,5076.436817
59.170777,80,5085.031664
57.570776,80,5094.915433
54.391394,80,5104.567285
59.001449,80,5112.247349
58.944314,80,5120.837434
58.845648,80,5130.683283
4.534461,7,5131.52483
58.658073,80,5141.448626
59.40256,80,5150.346236
58.601666,80,5159.516586
59.245597,80,5169.396954
58.904105,80,5179.370872
59.645597,80,5186.980189
58.943242,80,5195.707478
61.391734,80,5205.241592
58.868118,80,5215.005233
59.30411,80,5222.781307
59.187373,80,5232.757619
58.326332,80,5244.949921
59.849511,80,5256.516561
58.726189,80,5263.962115
58.507255,80,5272.627023
58.303752,80,5284.450474
58.21522,80,5294.859099
58.667796,80,5302.359466
57.5141,80,5311.052116
59.588749,80,5320.788442
57.924739,80,5330.970863
59.430355,80,5338.909592
58.445648,80,5347.594579
58.538072,80,5357.414132
58.081888,80,5367.659098
59.170777,80,5376.251037
58.189232,80,5384.583977
59.324212,80,5395.210055
7.28186,11,5396.588935
62.993909,80,5406.394155
7.023233,11,5407.579565
59.570777,80,5415.04172
58.859261,80,5424.091728
59.970777,80,5434.000861
59.009682,80,5444.211491
59.958589,80,5452.566487
59.132729,80,5466.295218
35.610305,46,5473.798672
62.459582,80,5487.795225
59.568613,80,5495.837644
60.358731,80,5504.40182
60.237443,80,5514.705506
60.101002,80,5524.594456
60.312264,80,5532.983527
59.229163,80,5541.178383
56.770697,80,5551.049809
58.856751,80,5561.076706
58.724734,80,5569.430788
61.826204,80,5577.553436
59.725357,80,5587.502086
59.597378,80,5597.242811
59.609909,80,5605.677293
57.43699,80,5613.664539
59.170777,80,5623.551915
60.769802,80,5633.385636
19.911597,28,5637.681712
14.990961,22,5639.856991
59.170697,80,5647.837733
60.10411,80,5657.093445
59.437443,80,5666.911419
60.370361,80,5676.655887
41.646345,60,5682.301433
56.792918,80,5692.265913
61.801481,80,5704.763338
60.116243,80,5716.430195
62.237443,80,5724.271786
58.845597,80,5733.183595
60.341874,80,5742.99132
59.366504,80,5752.648366
59.556522,80,5760.264513
59.363299,80,5768.890907
58.740412,80,5778.611475
58.992857,80,5788.57791
28.970651,43,5792.842532
59.485393,80,5800.355242
58.96681,80,5810.119419
59.970687,80,5819.965655
58.256807,80,5829.191252
58.037442,80,5836.881271
60.840071,80,5846.1559
58.458016,80,5855.916345
59.833655,80,5865.229791
60.477493,80,5873.218943
5.303786,8,5874.005919
59.877178,80,5883.633226
57.933449,80,5893.756246
59.494463,80,5903.188373
58.312263,80,5910.869056
57.681398,80,5921.960269
60.578847,80,5934.580471
58.818399,80,5945.532782
59.576833,80,5953.269285
59.290082,80,5963.047799
60.487801,80,5972.943116
26.163688,35,5977.308801
59.813971,80,5985.317958
58.31256,80,5993.429632
59.211012,80,6003.19942
59.037443,80,6012.957252
55.955911,80,6021.298912
60.637437,80,6029.425054
59.30411,80,6039.223353
58.66767,80,6049.03406
60.277709,80,6057.431742
59.699274,80,6065.415172
59.303928,80,6075.415909
61.836039,80,6085.297076
59.512314,80,6093.868816
58.918052,80,6101.755924
58.348542,80,6112.243646
59.951448,80,6122.136636
58.530215,80,6130.7241
59.170777,80,6139.173449
59.459618,80,6150.770754
58.734785,80,6164.251945
58.769094,80,6174.512994
59.268117,80,6183.520707
59.348424,80,6193.540929
4.570452,7,6194.450432
59.718052,80,6204.396693
58.658572,80,6212.225649
62.288324,80,6221.207254
59.147836,80,6231.218236
60.103153,80,6241.109683
58.801123,80,6248.772718
58.392642,80,6257.753626
59.240305,80,6267.71609
59.266175,80,6277.599
62.059887,80,6285.151158
59.17077,80,6293.374373
58.90411,80,6302.834022
59.134778,80,6312.358411
59.001452,80,6320.2999
59.158544,80,6328.642407
58.104109,80,6338.295043
17.856879,25,6341.195854
61.70411,80,6350.50619
59.767684,80,6358.416192
59.970742,80,6367.55287
59.437443,80,6378.408781
60.298653,80,6389.501612
61.459581,80,6398.881052
59.570777,80,6408.60383
59.173962,80,6417.965636
62.313892,80,6426.580389
59.292871,80,6434.05206
6.770714,10,6435.239246
58.165827,80,6444.689936
59.913572,80,6454.365696
59.125232,80,6462.706202
61.196246,80,6470.254772
60.092042,80,6479.723297
58.893274,80,6489.327673
59.837363,80,6497.846766
59.896092,80,6505.189156
59.168073,80,6514.690302
58.92417,80,6524.201821
58.40438,80,6533.004805
59.734548,80,6540.342995
59.970777,80,6549.692368
60.029784,80,6559.364317
60.662972,80,6568.280255
58.170776,80,6575.733596
60.032437,80,6585.848139
14.107759,20,6588.227004
59.127258,80,6598.579443
61.121612,80,6608.839203
59.501405,80,6619.323161
60.747375,80,6629.163554
63.411183,80,6638.725124
61.363249,80,6646.366398
58.86831,80,6654.853234
61.25866,80,6664.535269
60.352831,80,6673.99668
65.120617,80,6681.715339
59.589582,80,6690.112585
17.439999,22,6692.809917
64.618133,80,6702.380821
59.905226,80,6711.883191
58.853999,80,6719.34675
55.831631,71,6727.127696
60.942527,80,6736.692275
61.61044,80,6746.392247
22.294221,30,6749.33106
59.044048,80,6756.729825
61.131597,80,6766.167382
61.037438,80,6776.070887
59.542647,80,6785.465953
44.410657,59,6790.963721
61.304075,80,6799.678776
59.898468,80,6809.361472
23.360667,32,6813.185459
18.085738,25,6816.994752
59.865688,80,6826.952421
60.881752,80,6837.937289
63.359126,80,6849.708093
59.528771,80,6859.626577
61.698778,80,6867.139307
36.062438,47,6871.99752
61.062172,80,6881.693366
41.410763,55,6888.382337
60.653796,80,6897.552433
59.388237,80,6905.176429
24.418193,32,6908.910944
61.727602,80,6918.575649
61.425204,80,6928.283987
61.958544,80,6936.472212
3.753252,6,6937.0195
61.100082,80,6945.465143
61.00597,80,6955.100482
63.437261,80,6964.945926
60.220936,80,6973.014894
62.370361,80,6981.307005
59.819144,80,6990.946914
59.454667,80,7000.605663
10.154226,15,7002.380626
61.037363,80,7009.974631
59.650598,80,7018.578523
60.11518,80,7028.270627
59.025211,80,7038.200084
59.926937,80,7046.183627
11.536122,15,7047.973386
60.008472,80,7060.295709
59.773596,80,7072.270319
59.970775,80,7081.010601
60.286438,80,7088.51591
60.529433,80,7098.028846
