#{"t_start": 1765078915.1374779, "env_id": "merge-v0"}
r,l,t
27.760657,36,1284.301327
26.975906,36,1284.48432
27.87524,36,1284.6754
27.283999,36,1284.897396
28.119087,36,1285.095702
27.719087,36,1285.294711
27.869087,36,1285.481316
28.469087,36,1285.661698
26.638977,36,1285.843724
25.930808,36,1286.030053
27.819087,36,1286.252625
26.999862,35,1286.438239
24.145547,36,1286.620613
27.019752,36,1286.80411
27.337356,36,1286.985214
26.769752,36,1287.168169
27.519087,36,1287.347414
25.517531,34,1287.526751
26.838977,36,1287.707118
27.24242,36,1287.902803
27.906016,36,1288.098931
27.819087,36,1288.292618
26.738977,36,1288.475978
27.96377,36,1288.664565
22.955013,32,1288.832378
27.769087,36,1289.010533
27.769087,36,1289.200054
24.034054,35,1289.377118
27.819087,36,1289.559073
27.569087,36,1289.74783
28.19389,36,1289.928267
26.888977,36,1290.136575
27.719087,36,1290.318612
26.588977,36,1290.498309
14.467513,18,1290.591686
27.769087,36,1290.782751
28.569087,36,1290.974235
26.845131,36,1291.160476
27.775241,36,1291.339436
26.617476,35,1291.517725
26.056886,34,1291.697873
28.369087,36,1291.892278
28.069087,36,1292.108493
28.044545,36,1292.303675
26.256568,36,1292.49043
27.719087,36,1292.67812
27.469087,36,1292.862176
28.369087,36,1293.055503
29.049845,36,1293.242291
28.319087,36,1293.42576
26.687343,36,1293.609233
27.769087,36,1293.78961
27.29389,35,1319.521525
28.156016,36,1319.70321
28.019087,36,1319.897399
26.662722,36,1320.088226
28.269087,36,1320.279924
27.825241,36,1320.475277
26.385238,35,1320.653588
28.069087,36,1320.848675
26.456568,36,1321.035807
23.665712,34,1321.213066
27.374847,35,1321.431113
26.506568,36,1321.613139
27.919087,36,1321.805487
26.788977,36,1322.022666
27.869087,36,1322.213266
26.838977,36,1322.398697
28.119087,36,1322.589199
27.919087,36,1322.778617
26.156564,35,1322.964939
28.119086,36,1323.155929
27.469016,36,1323.367618
21.455013,30,1323.538659
26.838951,36,1323.729721
27.919087,36,1323.915803
27.919087,36,1324.097651
26.306568,36,1324.281943
26.621996,36,1324.465524
26.688977,36,1324.651296
26.767531,35,1324.837011
21.606568,30,1324.990556
27.919087,36,1325.169487
26.554948,36,1325.349216
26.456568,36,1325.535633
28.719087,36,1325.728464
27.749862,36,1325.947588
21.717531,28,1326.095227
26.40003,36,1326.286355
27.747586,35,1326.483569
27.719087,36,1326.677271
27.719087,36,1326.883655
26.888977,36,1327.067723
26.588977,36,1327.256161
27.925241,36,1327.449951
28.04389,36,1327.64763
28.580819,36,1327.842369
27.960657,36,1328.029923
27.819087,36,1328.229476
26.506568,36,1328.434503
27.819087,36,1328.613086
28.019087,36,1328.808655
27.719087,36,1328.990751
28.110657,36,1329.180423
26.406568,36,1329.367664
27.819087,36,1329.558164
26.306568,36,1329.742234
27.819087,36,1329.933393
24.52098,34,1330.10817
27.975241,36,1330.29703
27.075906,36,1355.921958
26.556568,36,1356.110448
22.579901,32,1356.28381
26.635068,36,1356.479255
28.019087,36,1356.657199
26.838977,36,1356.837314
28.865391,36,1357.026564
25.875241,34,1357.204425
26.706568,36,1357.386844
26.806567,36,1357.567277
28.099862,36,1357.758411
28.325241,36,1357.945807
27.819087,36,1358.137177
27.919087,36,1358.322076
26.656567,36,1358.50465
27.068982,34,1358.686893
28.318989,35,1358.865348
28.719087,36,1359.054952
27.969087,36,1359.245429
27.769087,36,1359.433202
27.03722,36,1359.615787
26.137356,35,1359.794747
23.414772,36,1359.973859
27.369087,35,1360.155897
26.552872,36,1360.337537
27.769087,36,1360.527537
27.591433,36,1360.713577
27.856016,36,1360.914899
27.819087,36,1361.129648
26.838977,36,1361.31087
26.456568,36,1361.493615
28.119087,36,1361.671304
26.093115,36,1361.854598
26.456568,36,1362.039398
27.949862,36,1362.228562
28.469087,36,1362.420255
28.025241,36,1362.610306
27.719087,36,1362.800615
27.819087,36,1362.982971
27.819087,36,1363.172413
28.006016,36,1363.360539
27.869087,36,1363.550707
28.020501,34,1363.72278
26.838977,36,1363.908565
25.950033,36,1364.09123
27.117531,36,1364.278983
27.919087,36,1364.460591
28.319087,36,1364.650315
25.850033,36,1364.83351
26.9683,36,1365.018508
23.997284,36,1365.198398
27.180547,36,1365.383767
26.888977,36,1365.564867
27.575241,36,1365.747122
27.919087,36,1365.960079
28.018065,36,1366.148454
27.919086,36,1366.341349
27.272647,36,1392.140291
28.749862,36,1392.395955
27.719087,36,1392.608103
27.969087,36,1392.805583
28.10232,36,1393.013348
26.237907,36,1393.23632
28.12239,35,1393.428345
26.003925,35,1393.609189
28.499862,36,1393.790001
28.119086,36,1393.983218
25.91216,34,1394.160418
28.14986,36,1394.35401
26.656568,36,1394.550144
28.14227,35,1394.759517
27.919087,36,1395.009752
26.006187,36,1395.216997
26.648139,36,1395.43418
28.169087,36,1395.674609
28.849862,36,1395.902522
28.312169,36,1396.11297
28.060657,36,1396.330362
27.880903,35,1396.519271
28.084515,36,1396.699151
28.669087,36,1396.880157
26.949651,36,1397.065853
27.89242,36,1397.259136
19.619087,25,1397.388698
26.830547,36,1397.599899
27.965391,36,1397.793504
24.345547,36,1397.983463
27.966811,36,1398.186934
26.809689,36,1398.371686
27.310657,35,1398.558132
26.015042,33,1398.736446
28.898424,36,1398.935486
27.860657,36,1399.137082
27.875241,36,1399.330906
24.337118,36,1399.532279
24.339393,36,1399.74174
27.032059,36,1399.999873
27.138977,36,1400.248868
28.674929,36,1400.456618
26.456568,36,1400.686286
27.919087,36,1400.929489
28.050044,36,1401.142317
26.606568,36,1401.338267
28.019087,36,1401.540292
26.73884,36,1401.730513
28.256016,36,1401.928494
27.969087,36,1402.130344
26.306568,36,1402.323331
27.447585,35,1402.516815
23.809712,35,1402.705693
27.869087,36,1402.907888
26.506568,36,1403.10666
24.003279,35,1403.287504
27.969087,36,1403.51409
26.556568,36,1403.706439
28.075241,36,1429.862192
27.540296,36,1430.063428
27.769087,36,1430.253227
27.569087,36,1430.448663
28.625241,36,1430.684524
27.975241,36,1430.881498
28.619087,36,1431.081643
24.498005,36,1431.279827
27.719087,36,1431.469304
27.525241,36,1431.668905
28.912169,36,1431.864049
26.539715,35,1432.052537
23.719506,36,1432.242368
28.767466,36,1432.43944
24.139393,36,1432.631338
26.056187,36,1432.825724
27.919087,36,1433.039591
26.606568,36,1433.240185
27.299862,35,1433.43738
27.625241,35,1433.628703
23.745547,36,1433.82723
26.782059,36,1434.041428
24.064174,35,1434.254043
28.212169,36,1434.459969
28.656853,36,1434.666196
24.356287,36,1434.884263
23.990427,35,1435.067926
26.041603,36,1435.262179
26.556568,36,1435.465517
26.406568,36,1435.660543
27.925241,36,1435.858178
24.306342,36,1436.086126
26.880547,36,1436.274548
25.943115,36,1436.461114
26.738977,36,1436.649921
27.919087,36,1436.842293
27.619087,36,1437.036571
26.648139,36,1437.228601
27.998241,36,1437.417243
27.445131,36,1437.605085
26.050033,36,1437.793379
27.969087,36,1437.988445
23.213077,30,1438.152072
27.99389,36,1438.34503
25.512585,34,1438.520236
27.34242,36,1438.718646
27.456015,35,1438.913052
26.591221,36,1439.096176
26.688977,36,1439.281677
26.749651,36,1439.471552
19.169087,25,1439.60475
23.967016,35,1439.790831
25.665461,35,1439.974386
26.640843,35,1440.174855
27.369087,35,1440.375338
24.208618,36,1440.570478
26.699651,36,1440.785575
28.091433,36,1466.697257
27.042098,36,1466.888138
24.058618,36,1467.075301
28.780819,36,1467.266911
25.950033,36,1467.454683
28.16377,36,1467.640596
26.941221,36,1467.829495
26.975906,36,1468.017152
28.141433,36,1468.211474
28.112169,36,1468.405468
28.175241,36,1468.591093
27.775241,36,1468.784122
27.295209,36,1468.979352
26.077906,34,1469.160888
27.86084,35,1469.338674
27.725241,36,1469.535269
26.412722,36,1469.724407
26.356566,36,1469.923854
24.058618,36,1470.117305
28.019087,36,1470.320827
26.338977,35,1470.506027
28.669087,36,1470.69962
27.675241,36,1470.886204
24.289601,32,1471.053788
26.662722,36,1471.264773
27.825241,36,1471.460974
23.116314,35,1471.648346
28.262169,36,1471.870504
27.875241,36,1472.069285
23.652256,35,1472.254501
26.4683,35,1472.445397
28.134515,36,1472.636859
27.875241,36,1472.822303
26.706508,36,1473.014106
23.811739,36,1473.202138
24.150189,36,1473.39367
24.341851,36,1473.579945
26.08129,34,1473.761385
26.575187,34,1473.951931
27.917466,36,1474.137571
28.669087,36,1474.323474
27.775241,36,1474.518067
28.806013,36,1474.716408
28.15374,36,1474.903993
28.206016,36,1475.130654
27.042098,36,1475.324771
27.912169,36,1475.538213
26.656568,36,1475.750641
27.669087,36,1475.973115
28.334515,36,1476.194704
26.995131,36,1476.406541
28.247586,36,1476.622004
27.031349,36,1476.85112
28.249862,36,1477.084547
26.804292,36,1477.292505
26.51668,35,1477.496706
27.825241,36,1477.706368
27.725241,36,1477.910825
28.112169,36,1507.08212
26.845131,36,1507.270038
27.188977,36,1507.490453
26.886701,36,1507.686567
26.74005,35,1507.883502
27.956016,36,1508.113282
27.375241,35,1508.312525
26.845955,36,1508.507772
27.875241,36,1508.695856
26.612722,36,1508.890582
27.27363,36,1509.09782
28.769087,36,1509.287731
28.025241,36,1509.483094
27.906016,36,1509.681384
26.606568,36,1509.867244
28.719087,36,1510.057075
27.997586,36,1510.2376
23.669001,31,1510.406245
28.116811,36,1510.602067
25.843115,36,1510.812226
26.941221,36,1511.002447
26.341221,35,1511.186004
26.954405,36,1511.373956
27.856016,36,1511.558328
24.108618,36,1511.746268
27.036701,36,1511.937148
27.598532,35,1512.120665
24.208618,36,1512.307296
26.512722,36,1512.499392
24.323336,36,1512.684304
26.686701,36,1512.873496
25.906302,34,1513.059806
27.869087,36,1513.256713
26.691221,36,1513.446066
26.971996,36,1513.636591
27.863115,36,1513.834369
26.895131,36,1514.026013
28.369087,36,1514.223094
26.511765,36,1514.412715
28.122208,36,1514.612487
27.719087,36,1514.832017
27.875241,36,1515.035644
26.77363,36,1515.225448
28.175241,36,1515.422683
24.408592,36,1515.607514
27.849862,36,1515.792436
26.769752,35,1515.977764
23.744838,36,1516.198059
25.289482,33,1516.378913
27.254405,36,1516.567967
27.899862,36,1516.79097
28.263115,36,1516.994631
28.367463,35,1517.194892
27.819087,36,1517.398923
26.809026,36,1517.588294
26.895131,36,1517.776464
23.861787,36,1517.962738
27.408473,35,1545.568041
27.136565,36,1545.760483
25.778958,34,1545.946216
28.106016,36,1546.137142
27.362169,35,1546.329332
26.916056,36,1546.520745
28.312169,36,1546.721636
28.206961,36,1546.918177
26.966056,36,1547.113346
28.282895,36,1547.30097
28.919087,36,1547.505581
25.736962,35,1547.690471
28.25374,36,1547.884732
27.061323,36,1548.07717
26.895131,36,1548.259607
25.89812,35,1548.439984
23.885674,35,1548.624263
27.295131,36,1548.819104
26.100033,36,1549.033226
27.630144,34,1549.239484
27.669087,36,1549.444289
26.643497,36,1549.643466
27.195209,36,1549.837084
27.869087,36,1550.022021
28.056016,36,1550.219262
28.069087,36,1550.409874
16.617531,21,1550.524652
26.395131,35,1550.714354
28.369214,36,1550.909566
27.525214,35,1551.102328
26.590843,35,1551.287014
26.932059,36,1551.475348
28.125241,36,1551.669024
28.469087,36,1551.850924
27.14005,36,1552.044649
26.621996,35,1552.224385
26.319087,34,1552.411238
26.699651,36,1552.6188
27.660549,35,1552.810505
23.687421,32,1552.979902
27.987737,36,1553.177804
28.515391,36,1553.372565
28.025241,36,1553.570649
26.599651,36,1553.759813
28.060549,36,1553.954683
27.512169,35,1554.138937
24.118244,34,1554.316715
27.756961,36,1554.514515
26.749651,36,1554.705164
26.830547,36,1554.890832
25.533647,33,1555.064608
12.217437,15,1555.142332
23.820851,33,1555.313952
27.484515,35,1555.493734
26.787343,36,1555.715003
28.312169,36,1555.91323
24.058618,36,1556.129136
28.260549,36,1556.334757
8.250597,9,1556.386048
26.875906,36,1556.582413
28.072208,36,1582.754923
28.019087,36,1582.950702
28.212169,36,1583.146818
20.483499,27,1583.290492
23.119087,30,1583.448394
27.775241,36,1583.64476
26.867531,35,1583.843371
26.091603,36,1584.03629
27.975241,36,1584.283647
26.662169,35,1584.479898
28.056016,36,1584.680981
26.412722,36,1584.87589
27.425241,35,1585.092102
26.362722,36,1585.28335
26.909689,36,1585.481168
27.899862,36,1585.671177
28.072208,36,1585.881512
26.071996,35,1586.074492
26.598139,36,1586.272759
25.845131,33,1586.451931
28.066811,36,1586.649006
27.142098,36,1586.839499
28.016811,36,1587.058602
28.075241,36,1587.259565
26.839801,36,1587.456905
26.838977,36,1587.64814
28.019087,36,1587.846436
28.165391,36,1588.044859
26.688977,36,1588.237217
26.415461,36,1588.430812
26.895131,36,1588.62298
24.381801,36,1588.81576
24.358592,36,1589.05043
24.322621,32,1589.22821
27.775241,36,1589.430731
18.06928,23,1589.552166
27.862169,36,1589.746379
28.025241,36,1589.94231
28.084515,36,1590.139072
23.458618,36,1590.327273
17.194302,22,1590.456335
26.982059,36,1590.653644
27.712169,35,1590.850307
28.041433,36,1591.065928
28.016811,36,1591.297147
26.509689,36,1591.541341
27.338977,36,1591.738874
27.925241,36,1591.930756
27.12363,36,1592.121136
28.191433,36,1592.314001
28.360346,36,1592.514623
26.749651,36,1592.705295
26.230547,35,1592.888802
27.569087,36,1593.076292
26.743497,36,1593.268046
27.506016,33,1593.450011
26.819752,36,1593.639217
26.587343,36,1593.831354
26.549651,36,1620.430632
25.564888,33,1620.60334
28.284515,36,1620.842528
28.230819,36,1621.045143
26.871996,36,1621.244529
23.801701,36,1621.4399
27.067476,36,1621.634503
25.154731,35,1621.823057
26.549651,36,1622.014859
27.875241,36,1622.215747
19.603567,28,1622.408321
28.112169,36,1622.609767
26.36668,35,1622.821741
28.253738,36,1623.062009
28.072208,36,1623.27728
27.200709,36,1623.542086
28.106961,36,1623.747789
27.525241,36,1623.952376
26.819016,35,1624.15153
27.472598,35,1624.346886
27.912169,36,1624.552868
27.069934,36,1624.75055
28.012169,36,1624.989267
27.456853,35,1625.184796
28.319087,36,1625.383309
26.821996,36,1625.576471
26.982059,36,1625.76588
26.882027,36,1625.953862
26.449651,36,1626.193419
27.925241,36,1626.40793
26.459689,36,1626.61366
26.936118,36,1626.82294
27.875241,36,1627.049516
22.755013,32,1627.21863
28.719087,36,1627.412853
26.587343,36,1627.613642
27.675241,36,1627.820638
27.912169,36,1628.052699
28.325241,36,1628.244175
27.111323,36,1628.445188
26.79803,36,1628.657934
26.889601,36,1628.845221
26.936701,36,1629.044364
19.473366,28,1629.200581
26.143115,36,1629.39454
27.132059,36,1629.584137
28.062169,36,1629.785138
27.032059,36,1629.977263
28.572208,36,1630.171698
28.106016,36,1630.368238
27.653878,36,1630.562969
24.308613,36,1630.748288
28.258473,36,1630.940887
28.384515,36,1631.133372
26.721996,35,1631.3162
28.319087,36,1631.514621
28.106016,36,1631.716179
28.619087,36,1631.907014
23.427896,35,1657.630988
27.475241,36,1657.828313
26.329199,34,1658.013721
26.871996,36,1658.210938
27.033005,36,1658.398275
26.449651,36,1658.58764
26.612722,36,1658.780281
24.354922,36,1658.966459
21.259714,29,1659.118286
26.678478,35,1659.301243
27.525161,36,1659.495995
27.675241,36,1659.689909
25.128958,33,1659.860505
28.484513,36,1660.106892
26.599651,36,1660.298098
23.924046,36,1660.480713
27.934515,36,1660.674661
26.875906,36,1660.860013
27.0183,36,1661.046713
27.412169,35,1661.237718
28.26084,36,1661.431159
26.037525,35,1661.615044
27.322207,35,1661.803132
26.742935,35,1661.986576
25.887525,35,1662.169765
26.991435,36,1662.357975
28.275241,36,1662.55324
26.69228,35,1662.732401
21.256568,30,1662.916558
28.012169,36,1663.113246
28.253729,36,1663.308665
26.882059,36,1663.495762
27.17363,36,1663.68369
26.883856,35,1663.875059
25.216123,33,1664.056477
26.711836,34,1664.227285
24.626654,32,1664.398352
27.384515,35,1664.587096
28.684489,36,1664.783685
26.761101,36,1664.982682
28.36084,36,1665.186676
28.162169,36,1665.37194
28.115391,36,1665.585898
26.842098,36,1665.771102
27.238977,36,1665.961074
27.675241,36,1666.157947
27.810657,36,1666.352441
26.504405,35,1666.531797
27.975241,36,1666.726766
25.956187,36,1666.912575
23.726297,35,1667.097941
26.8183,36,1667.319169
28.075241,36,1667.525788
28.075241,36,1667.727729
25.867531,34,1667.91546
28.234515,36,1668.107112
26.745131,36,1668.301761
28.15374,36,1668.518706
25.271721,33,1695.279505
26.795131,36,1695.493961
28.125241,36,1695.728191
26.289715,33,1695.949624
27.919924,36,1696.166277
28.818376,36,1696.419246
27.912169,36,1696.67495
25.892364,34,1696.870628
26.171996,35,1697.077612
28.212169,36,1697.287678
26.416537,35,1697.487098
24.474046,36,1697.682761
28.66377,36,1697.881569
23.208595,35,1698.078613
26.97363,36,1698.276857
26.093115,36,1698.476915
28.234515,36,1698.684399
27.484515,35,1698.870306
27.987737,36,1699.100149
27.922208,36,1699.289682
26.958068,36,1699.481329
26.856567,36,1699.687471
28.065191,36,1699.896655
26.795955,36,1700.093813
27.956016,36,1700.295894
27.338977,36,1700.49045
26.795131,36,1700.68717
28.025241,36,1700.894587
26.506568,36,1701.092286
26.194443,35,1701.284281
27.204405,36,1701.488229
26.512722,36,1701.688366
27.906016,36,1701.926988
28.250699,36,1702.128522
28.373684,35,1702.346239
26.738977,36,1702.540646
28.719087,36,1702.742899
27.860657,36,1702.947865
28.25374,36,1703.149538
26.895131,36,1703.344768
27.793132,36,1703.553095
28.819001,36,1703.767426
27.934515,36,1703.961515
28.669087,36,1704.152835
19.787248,28,1704.338555
26.339814,35,1704.538018
25.674848,34,1704.746574
27.919087,36,1704.982038
28.166811,36,1705.237478
28.384513,36,1705.567214
27.706016,36,1705.877993
28.084515,36,1706.141417
26.362722,36,1706.37852
27.956016,36,1706.619752
27.321545,35,1706.977408
28.125241,36,1707.397365
28.062169,36,1707.736483
27.766811,36,1739.970964
26.035341,36,1740.170777
28.012169,36,1740.361221
26.087525,35,1740.550457
27.469067,35,1740.748521
26.699651,36,1740.945279
27.696912,35,1741.169839
23.32223,30,1741.333044
28.025241,36,1741.532996
26.504292,36,1741.729492
27.984515,36,1741.934714
26.986701,36,1742.137826
28.066811,36,1742.341945
26.141603,36,1742.53674
28.284515,36,1742.728058
28.619087,36,1742.928672
27.434515,35,1743.134681
26.662722,36,1743.332191
28.010657,36,1743.560712
21.194479,29,1743.749403
28.997581,36,1743.954761
27.284515,35,1744.149829
23.718469,34,1744.336197
26.831825,35,1744.53195
27.941433,36,1744.733651
27.919087,36,1744.946223
24.940901,33,1745.123715
24.058618,36,1745.313452
27.24228,36,1745.506762
26.362483,35,1745.701529
28.369087,36,1745.935984
26.699651,36,1746.135539
28.249862,36,1746.327184
26.345209,35,1746.543706
25.619087,32,1746.724415
26.137525,35,1746.911383
27.234515,35,1747.10845
26.637343,36,1747.29918
26.506568,36,1747.49444
28.230819,36,1747.699122
27.97239,35,1747.89914
27.675241,36,1748.104417
26.836701,36,1748.299871
26.612722,36,1748.498817
26.932059,36,1748.698247
28.112169,36,1748.903445
28.469087,36,1749.141324
26.8183,36,1749.335418
26.991221,36,1749.52858
26.755993,36,1749.737523
26.795131,36,1749.94996
27.719087,36,1750.223304
28.015391,36,1750.429527
27.856016,36,1750.639458
28.059838,36,1750.850042
26.119689,34,1751.048056
28.062169,36,1751.256783
27.910657,36,1751.46319
26.732059,36,1777.907063
27.032059,36,1778.098126
27.934515,36,1778.295085
26.888977,36,1778.481177
26.799651,36,1778.671186
26.382059,35,1778.851212
27.91084,36,1779.051931
28.14389,36,1779.238825
26.871996,36,1779.436729
27.956016,36,1779.644469
23.314861,30,1779.819749
27.956016,36,1780.019789
27.825241,36,1780.205869
26.436085,35,1780.390444
26.240987,35,1780.569349
27.984515,36,1780.772075
28.062169,36,1780.981777
27.956016,36,1781.174201
28.134515,36,1781.37824
27.841433,36,1781.58948
27.339601,36,1781.798747
28.112033,36,1782.008825
26.695131,36,1782.192072
19.802385,26,1782.332894
27.07363,36,1782.525029
27.719087,36,1782.707983
27.883695,35,1782.892929
27.919087,36,1783.097565
26.528914,36,1783.29505
27.60226,35,1783.513889
26.867476,36,1783.698338
27.991433,36,1783.892234
27.871545,36,1784.078373
28.709838,36,1784.267572
26.882059,36,1784.448706
28.962169,36,1784.636472
26.819752,36,1784.831947
26.688977,36,1785.044102
26.836321,36,1785.245838
26.312722,36,1785.437231
29.16084,36,1785.619952
28.184515,36,1785.810786
28.112169,36,1785.994404
27.675241,36,1786.185675
26.649651,36,1786.368802
24.578325,34,1786.543476
28.812169,36,1786.72226
28.569087,36,1786.902196
26.104096,35,1787.08176
28.25374,36,1787.278915
26.721996,36,1787.48036
26.825906,36,1787.695533
26.493497,36,1787.890112
26.212722,36,1788.074594
28.019085,35,1788.271762
26.886701,36,1788.457566
24.337118,36,1788.644465
26.682059,36,1788.826455
28.406016,36,1814.750661
28.062169,36,1814.936928
28.084515,36,1815.140068
28.062169,36,1815.335177
27.92362,36,1815.518416
28.097586,36,1815.71239
27.184515,35,1815.898099
26.845955,36,1816.083809
26.991221,36,1816.276912
26.749651,36,1816.470176
26.719752,36,1816.655868
27.875241,36,1816.844083
26.795131,36,1817.034564
28.280819,36,1817.25056
11.85767,14,1817.321031
27.369016,36,1817.523327
26.221996,35,1817.701716
26.795131,36,1817.885753
26.359871,35,1818.062634
26.462722,36,1818.248288
28.36084,36,1818.438924
27.947586,36,1818.631028
26.871996,36,1818.821686
27.662169,36,1819.033419
28.156016,36,1819.234516
27.03457,36,1819.427666
26.625218,36,1819.615779
28.384515,36,1819.801613
27.82239,35,1819.993608
26.130808,36,1820.18102
25.885993,34,1820.382505
26.671996,36,1820.572678
26.888977,36,1820.758448
27.584515,35,1820.95125
27.17363,36,1821.163893
28.587737,36,1821.360733
23.849606,36,1821.553148
26.071996,35,1821.741094
27.356302,36,1821.952651
28.884515,36,1822.15082
28.162169,36,1822.337207
27.910657,36,1822.54491
20.149826,26,1822.679221
28.162169,36,1822.862283
27.996166,36,1823.059229
27.966811,36,1823.240676
28.230819,36,1823.44574
26.948976,36,1823.649811
27.619016,36,1823.854972
28.084515,36,1824.050673
26.354405,35,1824.233136
26.871996,36,1824.417278
28.069087,36,1824.608062
26.920376,36,1824.80937
26.816811,35,1824.995109
28.506016,36,1825.187654
28.334515,36,1825.369338
28.262169,36,1825.564605
26.562722,36,1851.507956
26.412722,36,1851.698566
28.021545,36,1851.894365
28.097586,36,1852.074477
26.813814,35,1852.259952
26.986701,36,1852.448796
27.07363,36,1852.650378
28.900699,36,1852.85658
27.875241,36,1853.047171
26.3183,35,1853.234332
26.537343,36,1853.422651
26.404405,35,1853.602939
27.774706,35,1853.788872
26.709026,36,1853.988352
27.769087,36,1854.190043
26.150033,36,1854.395331
29.003603,36,1854.595126
26.969752,36,1854.788035
28.119087,36,1854.97722
28.119087,36,1855.170236
28.049862,36,1855.363994
27.02239,35,1855.549727
27.919087,36,1855.73817
28.384515,36,1855.937443
26.559689,36,1856.130295
26.548139,36,1856.334849
28.116811,36,1856.536994
26.559026,36,1856.736567
26.699651,36,1856.950178
27.972208,36,1857.144825
28.198532,36,1857.340407
26.799651,36,1857.533945
26.820376,36,1857.725205
26.704292,36,1857.912247
27.104405,36,1858.108562
28.769087,36,1858.309489
26.835723,36,1858.497773
28.062169,36,1858.705474
27.44005,36,1858.901047
28.330819,36,1859.099237
26.749651,36,1859.318348
28.075241,36,1859.514841
21.829901,30,1859.668846
28.771545,36,1859.867112
27.975241,36,1860.062507
25.753878,34,1860.256294
28.141433,36,1860.447391
27.169752,36,1860.631575
28.130819,36,1860.855514
28.260549,36,1861.116741
26.143115,36,1861.325359
28.175241,36,1861.509434
26.654292,36,1861.696625
28.184515,36,1861.889988
28.184515,36,1862.072495
28.012169,36,1862.267992
27.925241,36,1862.461517
27.18073,36,1888.517851
26.360391,35,1888.702933
26.278371,34,1888.886323
26.599651,36,1889.078741
28.122208,36,1889.286289
28.156853,36,1889.491035
26.454405,35,1889.680679
26.871996,36,1889.876374
28.234515,36,1890.066237
27.567303,36,1890.267889
28.012169,36,1890.461269
26.77186,36,1890.667206
27.128364,36,1890.912601
25.29938,33,1891.084531
26.550709,35,1891.264172
26.771996,36,1891.455807
25.871721,34,1891.860441
28.05374,36,1892.091925
28.469087,36,1892.286908
26.662722,36,1892.507668
26.791221,36,1892.704326
25.645782,35,1892.896522
28.806016,36,1893.091957
27.02363,36,1893.279701
28.234515,36,1893.465398
26.003336,35,1893.653688
26.799651,36,1893.839725
26.79005,35,1894.028529
24.967531,32,1894.198746
27.508473,35,1894.383648
28.260549,36,1894.566865
26.917978,35,1894.758061
28.158473,36,1894.95264
25.921996,35,1895.137304
29.034515,36,1895.332374
18.617531,24,1895.463217
28.856016,36,1895.66169
28.30374,36,1895.849449
26.749651,36,1896.039697
28.234515,36,1896.236771
26.932059,36,1896.464703
28.062169,36,1896.65723
27.371545,35,1896.844865
28.162169,36,1897.065309
27.042098,36,1897.281541
27.849862,36,1897.480717
26.809689,36,1897.674166
27.534515,35,1897.866273
26.695955,36,1898.060394
27.153878,36,1898.288186
28.710657,36,1898.486743
28.434515,36,1898.697678
26.771996,36,1898.890166
26.604405,35,1899.115358
26.932059,36,1899.320741
26.562722,36,1899.522899
18.633499,24,1899.654355
28.121545,36,1899.861839
27.092098,36,1925.861208
28.212169,36,1926.058061
26.654292,36,1926.249699
27.621545,36,1926.450277
26.521996,36,1926.646121
26.578914,36,1926.869534
27.303878,36,1927.079072
28.099862,36,1927.291003
27.211323,36,1927.490422
28.91468,36,1927.708807
27.082059,36,1927.901658
27.947586,35,1928.094811
27.204405,36,1928.291622
28.202119,36,1928.491008
26.966056,36,1928.683205
27.912169,36,1928.87462
27.962169,36,1929.06149
28.234515,36,1929.261364
27.56084,35,1929.453824
27.962169,36,1929.654263
27.038977,36,1929.849829
26.649651,36,1930.044737
28.234515,36,1930.257478
24.087118,36,1930.449962
28.825241,36,1930.648091
27.021996,36,1930.841709
26.437343,36,1931.040496
27.304405,36,1931.231338
27.254405,36,1931.421007
26.841221,36,1931.611347
27.830819,36,1931.798903
27.104405,36,1931.988039
28.022208,36,1932.18262
27.634515,35,1932.367639
27.718512,35,1932.55773
26.954405,36,1932.745869
27.0183,36,1932.938967
26.699651,36,1933.131534
27.856016,36,1933.343487
28.075241,36,1933.540394
28.946166,36,1933.735823
27.925241,36,1933.925732
26.678364,36,1934.114499
27.0683,36,1934.30784
26.795131,36,1934.497432
27.769087,36,1934.691758
26.404405,35,1934.878253
26.221996,35,1935.060741
28.234515,36,1935.257947
24.398005,36,1935.44086
27.869087,36,1935.63719
26.639924,34,1935.848719
28.162169,36,1936.051322
26.971996,36,1936.244078
28.112169,36,1936.432876
26.982059,36,1936.625089
28.234515,36,1936.82296
24.097603,35,1937.018109
27.825241,36,1966.255795
26.599651,36,1966.449134
26.699651,36,1966.641715
27.622208,36,1966.833608
28.091433,36,1967.033448
25.617531,34,1967.211455
26.571996,36,1967.437723
27.104405,36,1967.63168
23.917183,36,1967.849091
27.912169,36,1968.035658
28.269087,36,1968.23956
27.154405,36,1968.43857
26.804404,35,1968.657418
28.819087,36,1968.866632
26.395131,35,1969.061021
28.062169,36,1969.297338
28.334515,36,1969.5032
26.644443,36,1969.699405
26.943497,36,1969.900765
24.57035,36,1970.119988
27.869087,36,1970.330654
26.832059,36,1970.544505
27.865391,36,1970.749636
28.775241,36,1970.944224
26.404405,35,1971.129387
27.912169,36,1971.325072
27.569016,36,1971.520882
27.475161,36,1971.718638
24.345547,36,1971.90873
28.012169,36,1972.107133
27.775241,36,1972.303699
26.932059,36,1972.493718
27.875241,36,1972.680118
27.768512,35,1972.8729
28.049862,36,1973.071215
27.725241,36,1973.323659
26.80107,36,1973.514324
26.845955,36,1973.701578
24.113475,35,1973.883177
