#{"t_start": 1765075167.74503, "env_id": "highway-v0"}
r,l,t
55.215221,80,6586.121505
55.215221,80,6620.773987
53.437443,80,6628.707828
55.215221,80,6636.63772
23.437443,36,6640.010832
55.215221,80,6647.343196
55.215221,80,6655.145348
56.992999,80,6663.073132
58.770777,80,6670.917591
53.437443,80,6678.494429
53.437443,80,6686.042784
55.215221,80,6694.071858
56.992999,80,6701.875076
55.215221,80,6709.696182
56.992999,80,6717.144194
55.215221,80,6724.732677
56.992999,80,6732.618212
56.992999,80,6740.51639
55.215221,80,6748.218573
56.992999,80,6755.613209
56.992999,80,6763.399441
55.215221,80,6771.249258
56.992999,80,6779.181049
56.992999,80,6786.73876
55.215221,80,6794.408861
55.215221,80,6802.189673
58.770777,80,6810.246808
53.437443,80,6845.606751
53.437443,80,6853.707423
53.437443,80,6861.255156
56.992999,80,6868.654796
56.992999,80,6876.398552
56.992999,80,6884.185065
56.992999,80,6892.074991
55.215221,80,6899.603399
55.215221,80,6907.239099
55.215221,80,6915.156522
53.437443,80,6922.876101
53.437443,80,6930.551409
55.215221,80,6937.933493
56.992999,80,6945.662488
55.215221,80,6953.472391
55.215221,80,6961.299223
58.770777,80,6968.925204
55.215221,80,6976.401863
55.215221,80,6984.241272
53.437443,80,6991.991114
55.215221,80,6999.785852
53.437443,80,7007.359584
58.770777,80,7015.037776
56.992999,80,7022.951889
56.992999,80,7030.769861
55.215221,80,7038.57114
58.770777,80,7074.14346
58.770777,80,7081.618705
53.437443,80,7089.147723
53.437443,80,7097.026737
55.215221,80,7104.792689
55.215221,80,7112.584822
58.770777,80,7119.957461
55.215221,80,7127.747444
56.992999,80,7135.519732
55.215221,80,7143.411559
55.215221,80,7151.238122
56.992999,80,7158.796596
58.770777,80,7166.665038
58.770777,80,7174.53596
56.992999,80,7182.38412
58.770777,80,7189.959974
55.215221,80,7197.461935
55.215221,80,7205.460563
53.437443,80,7213.424018
53.437443,80,7221.42965
55.215221,80,7229.355969
56.992999,80,7237.196814
56.992999,80,7245.232749
55.215221,80,7253.470678
55.215221,80,7261.443346
58.770777,80,7269.096165
58.770777,80,7309.553134
56.992999,80,7317.219821
58.770777,80,7325.276336
56.992999,80,7333.334758
56.992999,80,7341.364099
56.992999,80,7349.310324
56.992999,80,7356.926894
53.437443,80,7364.840498
53.437443,80,7372.750044
56.992999,80,7380.7429
53.437443,80,7388.431154
55.215221,80,7396.119113
53.437443,80,7404.021163
55.215221,80,7411.928383
55.215221,80,7419.866673
56.992999,80,7427.326555
58.770777,80,7435.1946
53.437443,80,7443.267316
58.770777,80,7451.24289
56.992999,80,7459.236929
53.437443,80,7466.869407
53.437443,80,7474.7916
55.215221,80,7482.776364
58.770777,80,7490.715765
55.215221,80,7498.706402
55.215221,80,7538.894143
53.437443,80,7546.818192
56.992999,80,7554.731598
55.215221,80,7562.817758
56.992999,80,7571.106419
58.770777,80,7579.106425
56.992999,80,7586.983236
58.770777,80,7594.67316
56.992999,80,7602.670356
56.992999,80,7610.591888
58.770777,80,7618.539013
55.215221,80,7626.384783
53.437443,80,7634.085939
55.215221,80,7641.889391
56.992999,80,7649.670171
58.770777,80,7657.555384
56.992999,80,7665.198542
58.770777,80,7673.059853
55.215221,80,7680.977525
56.992999,80,7689.102826
53.437443,80,7697.093667
58.770777,80,7704.699294
56.992999,80,7712.478863
55.215221,80,7720.495362
58.770777,80,7728.707351
58.770777,80,7736.70272
55.215221,80,7775.509125
56.992999,80,7783.586638
56.992999,80,7791.551579
58.770777,80,7799.590382
55.215221,80,7807.783438
56.992999,80,7815.90061
53.437443,80,7823.653178
58.770777,80,7831.36295
55.215221,80,7839.424465
58.770777,80,7847.534067
53.437443,80,7855.476878
58.770777,80,7863.240267
55.215221,80,7870.987325
53.437443,80,7879.010743
56.992999,80,7887.032819
55.215221,80,7895.039777
55.215221,80,7902.875234
58.770777,80,7910.617092
58.770777,80,7918.479244
55.215221,80,7926.648996
55.215221,80,7934.645366
56.992999,80,7942.389465
53.437443,80,7950.004936
58.770777,80,7957.928953
53.437443,80,7965.966232
55.215221,80,8005.00715
58.770777,80,8012.917794
55.215221,80,8020.837701
56.992999,80,8028.463891
53.437443,80,8036.521053
56.992999,80,8044.71799
55.215221,80,8052.841654
55.215221,80,8060.798555
56.992999,80,8068.56662
10.770776,17,8070.271736
55.215221,80,8078.385165
58.770777,80,8086.430327
56.992999,80,8094.342859
55.215221,80,8101.973631
55.215221,80,8109.73344
58.770777,80,8117.831492
56.992999,80,8125.850075
56.992999,80,8133.815313
53.437443,80,8141.496274
55.215221,80,8149.33261
53.437443,80,8157.468976
56.992999,80,8165.455647
56.992999,80,8173.491043
56.992999,80,8181.145987
53.437443,80,8189.000266
56.992999,80,8197.096615
55.215221,80,8205.04963
56.992999,80,8239.827581
56.992999,80,8247.540322
53.437443,80,8254.949511
55.215221,80,8262.493066
53.437443,80,8270.436593
56.992999,80,8278.40539
56.992999,80,8286.318976
55.215221,80,8293.74026
58.770777,80,8301.220249
53.437443,80,8308.969528
55.215221,80,8316.839348
53.437443,80,8324.448324
58.770777,80,8331.876732
53.437443,80,8339.797586
53.437443,80,8347.8754
55.215221,80,8355.876487
55.215221,80,8363.678704
53.437443,80,8371.36911
53.437443,80,8379.397698
58.770777,80,8387.492811
56.992999,80,8395.503231
55.215221,80,8403.291165
55.215221,80,8410.956633
58.770777,80,8418.922745
55.215221,80,8426.893084
53.437443,80,8464.425959
53.437443,80,8472.394808
56.992999,80,8480.235702
53.437443,80,8487.762971
56.992999,80,8495.654517
53.437443,80,8503.665941
58.770777,80,8511.687812
55.215221,80,8519.394875
56.992999,80,8527.097501
56.992999,80,8534.993282
56.992999,80,8542.973668
55.215221,80,8550.937735
55.215221,80,8558.754396
56.992999,80,8566.441493
53.437443,80,8574.323942
56.992999,80,8582.188615
56.992999,80,8590.200735
56.992999,80,8597.704543
53.437443,80,8605.416914
56.992999,80,8613.439605
56.992999,80,8621.342938
58.770777,80,8629.525762
56.992999,80,8637.125432
56.992999,80,8644.846289
56.992999,80,8652.787191
56.992999,80,8660.674168
56.992999,80,8697.47417
56.992999,80,8705.422557
55.215221,80,8713.102447
56.992999,80,8720.770701
53.437443,80,8728.690718
58.770777,80,8736.563176
56.992999,80,8744.351359
58.770777,80,8751.920276
58.770777,80,8759.72446
58.770777,80,8767.845767
58.770777,80,8775.98574
58.770777,80,8784.014778
55.215221,80,8791.654528
58.770777,80,8799.520735
58.770777,80,8807.468709
53.437443,80,8815.383438
53.437443,80,8823.25551
56.992999,80,8830.78989
58.770777,80,8838.792889
53.437443,80,8847.006133
53.437443,80,8855.114628
55.215221,80,8862.758381
56.992999,80,8870.324403
55.215221,80,8878.137102
55.215221,80,8886.167981
55.215221,80,8894.066733
55.215221,80,8931.382313
56.992999,80,8939.278745
58.770777,80,8946.987956
53.437443,80,8954.993451
55.215221,80,8962.955409
56.992999,80,8970.761113
55.215221,80,8978.488006
55.215221,80,8985.979173
55.215221,80,8993.894114
55.215221,80,9001.813999
58.770777,80,9009.804449
56.992999,80,9017.537702
53.437443,80,9025.162634
53.437443,80,9033.003176
53.437443,80,9040.997033
56.992999,80,9048.79483
53.437443,80,9056.333281
56.992999,80,9063.945761
55.215221,80,9071.875657
56.992999,80,9079.802309
56.992999,80,9087.65617
56.992999,80,9095.27
55.215221,80,9102.999277
58.770777,80,9110.856316
56.992999,80,9118.710182
56.992999,80,9157.344075
55.215221,80,9165.354472
58.770777,80,9173.159177
53.437443,80,9180.717331
55.215221,80,9188.693088
58.770777,80,9196.589465
55.215221,80,9204.556286
56.992999,80,9212.277737
58.770777,80,9219.785441
55.215221,80,9227.807301
55.215221,80,9235.895594
55.215221,80,9243.926277
56.992999,80,9251.623626
58.770777,80,9259.382504
56.992999,80,9267.514248
55.215221,80,9275.423115
58.770777,80,9283.372466
58.770777,80,9290.884414
58.770777,80,9298.65333
56.992999,80,9306.506925
58.770777,80,9314.343826
56.992999,80,9322.211938
56.992999,80,9329.73873
53.437443,80,9337.601089
58.770777,80,9345.50079
53.437443,80,9353.30308
58.770777,80,9389.986399
58.770777,80,9397.951271
21.437443,30,9400.948576
55.215221,80,9408.514021
55.215221,80,9416.512439
55.215221,80,9424.456889
55.215221,80,9432.231524
56.992999,80,9440.104098
55.215221,80,9447.96614
56.992999,80,9455.772994
56.992999,80,9463.778084
55.215221,80,9471.735249
55.215221,80,9479.656354
55.215221,80,9487.135958
55.215221,80,9494.928208
56.992999,80,9502.804036
58.770777,80,9510.802831
58.770777,80,9518.716394
53.437443,80,9526.35121
58.770777,80,9534.239693
55.215221,80,9542.066469
56.992999,80,9549.952038
55.215221,80,9557.665183
56.992999,80,9565.540799
56.992999,80,9573.565172
55.215221,80,9581.554333
55.215221,80,9618.555667
55.215221,80,9626.507188
55.215221,80,9634.340363
58.770777,80,9641.911338
56.992999,80,9649.741146
58.770777,80,9657.525317
58.770777,80,9665.429982
56.992999,80,9673.337068
56.992999,80,9681.010349
53.437443,80,9688.644789
58.770777,80,9696.62846
56.992999,80,9704.46259
53.437443,80,9712.305413
56.992999,80,9719.851621
55.215221,80,9727.725529
58.770777,80,9735.567074
58.770777,80,9743.494455
58.770777,80,9751.106651
53.437443,80,9758.664651
58.770777,80,9766.501329
53.437443,80,9774.360084
55.215221,80,9782.277013
58.770777,80,9790.004788
53.437443,80,9797.558806
58.770777,80,9805.482749
56.992999,80,9813.486194
55.215221,80,9850.78938
53.437443,80,9858.652008
56.992999,80,9866.422403
53.437443,80,9873.94865
58.770777,80,9881.792168
53.437443,80,9889.625757
58.770777,80,9897.667282
58.770777,80,9905.43874
53.437443,80,9913.065069
58.770777,80,9921.012245
53.437443,80,9928.97975
55.215221,80,9937.083107
56.992999,80,9944.900342
53.437443,80,9952.360916
55.215221,80,9960.073942
55.215221,80,9967.933217
56.992999,80,9975.766599
56.992999,80,9983.357219
53.437443,80,9991.101167
56.992999,80,9999.185101
55.215221,80,10007.210776
55.215221,80,10015.094711
53.437443,80,10022.760148
56.992999,80,10030.529849
55.215221,80,10038.581355
55.215221,80,10075.265058
56.992999,80,10083.125368
55.215221,80,10090.960501
56.992999,80,10098.652538
53.437443,80,10106.180911
56.992999,80,10114.114009
58.770777,80,10122.123228
53.437443,80,10130.17939
58.770777,80,10137.85556
56.992999,80,10145.497338
55.215221,80,10153.438824
56.992999,80,10161.399479
56.992999,80,10169.32572
58.770777,80,10176.875692
58.770777,80,10184.667311
56.992999,80,10192.605082
53.437443,80,10200.44073
56.992999,80,10208.285726
56.992999,80,10215.855234
58.770777,80,10223.543055
56.992999,80,10231.533069
58.770777,80,10239.489778
53.437443,80,10247.31381
55.215221,80,10255.004608
53.437443,80,10263.077366
58.770777,80,10271.047144
53.437443,80,10308.363739
55.215221,80,10316.317314
56.992999,80,10324.304948
53.437443,80,10331.958001
55.215221,80,10339.727454
58.770777,80,10347.732568
55.215221,80,10355.653576
55.215221,80,10363.581649
56.992999,80,10371.25781
58.770777,80,10379.003372
55.215221,80,10386.92832
53.437443,80,10395.001959
55.215221,80,10402.896925
55.215221,80,10410.58655
58.770777,80,10418.5157
56.992999,80,10426.500695
58.770777,80,10434.313153
53.437443,80,10442.071822
53.437443,80,10449.579352
58.770777,80,10457.441631
55.215221,80,10465.341229
53.437443,80,10473.280832
55.215221,80,10480.98784
53.437443,80,10488.501431
53.437443,80,10496.531011
58.770777,80,10533.556239
56.992999,80,10541.479496
58.770777,80,10549.628684
58.770777,80,10557.557942
53.437443,80,10565.12445
55.215221,80,10572.988364
58.770777,80,10581.008141
58.770777,80,10588.8913
58.770777,80,10596.604375
58.770777,80,10604.105593
56.992999,80,10612.106627
55.215221,80,10620.012864
55.215221,80,10628.008979
56.992999,80,10635.67945
55.215221,80,10643.402221
53.437443,80,10651.27561
58.770777,80,10659.272405
56.992999,80,10667.084639
56.992999,80,10674.587621
53.437443,80,10682.388995
53.437443,80,10690.328837
55.215221,80,10698.274839
55.215221,80,10706.147152
55.215221,80,10713.558251
55.215221,80,10721.17897
58.770777,80,10729.050406
